region,difficulty,investor,scenario,strategy,seed,day,gameState,cash,loan,creditLimit,creditUsage,netAssets,inventory,pendingOrders,soldVehicles,csi,trust,badReviews,defaultedDrafts,endingRank,bankruptcy,dismissed,won,months
"low_comp","rookie","volume_growth","star12","aggressive",3,360,"won",30280818.509199858,5265807,17025413,0.30929099928442266,33246323.509199858,27,0,406,100,88,1,0,"regional_star",false,false,true,12
"low_comp","rookie","volume_growth","star12","aggressive",4,301,"dismissed",17947389.74619993,2073551,12621207,0.16429102224533676,21516838.74619993,19,0,252,100,50,3,0,"",false,true,false,11
"low_comp","rookie","volume_growth","star12","aggressive",5,360,"won",33809753.232800014,2466510,25696540,0.09598607438978166,38828284.03280001,20,6,473,96.21142857142739,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","volume_growth","star12","aggressive",6,360,"won",40034424.64179999,2912423,31972397,0.09109179396214803,46672512.041799985,25,0,545,96.19999999999882,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","volume_growth","star12","aggressive",7,181,"dismissed",6768413.0054000085,7514282,9871179,0.7612344989387793,8164131.005400009,30,0,86,99.0914285714284,26,3,0,"",false,true,false,7
"low_comp","rookie","volume_growth","star12","aggressive",8,360,"won",38715210.072800025,1846684,28305385,0.06524143727421479,42848992.472800024,12,12,536,95.15999999999924,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","survive6","conservative",1,91,"dismissed",3163261.000000001,2240000,8984312,0.24932348743008925,3104367.4000000013,7,0,2,95.08571428571429,16,3,0,"",false,true,false,4
"low_comp","rookie","roi_first","survive6","conservative",2,180,"won",6307694.34399999,2241000,11794061,0.19001088768321617,6291030.343999989,7,0,35,89.30000000000001,91,0,0,"excellent",false,false,true,6
"low_comp","rookie","roi_first","survive6","conservative",3,180,"won",7974568.1445999965,562217,14876151,0.0377931764742103,8385546.344599996,0,2,61,96.19142857142828,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","conservative",4,180,"won",4218358.428000018,2595080,9256421,0.28035457764939603,4296278.428000018,9,0,18,95.16571428571426,33,2,0,"renewed",false,false,true,6
"low_comp","rookie","roi_first","survive6","conservative",5,180,"won",7794079.356400002,660000,14751118,0.044742371391781964,8291821.756400002,2,2,62,95.97999999999979,98,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","conservative",6,180,"won",7708258.210600005,314849,14991640,0.02100163824638265,8617382.810600005,2,0,62,97.79999999999978,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","conservative",7,180,"won",7636289.273999994,2347297,15154125,0.1548949213497975,8163929.873999992,8,0,57,96.89999999999978,98,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","conservative",8,180,"won",7068331.886,1770118,14360221,0.12326537314432695,7657317.085999999,7,0,48,95.2999999999998,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",1,180,"won",13971424.874999998,1320000,19219881,0.06867888516063132,15512624.075,3,4,164,95.68714285714313,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",2,180,"won",10336143.253000006,4764271,17663708,0.2697208875961944,10438010.653000006,11,8,135,100,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",3,180,"won",17966267.853999995,2027100,20525810,0.09875858735903723,17932103.053999994,3,4,179,96.85000000000007,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",4,180,"won",6229711.135200003,1653866,17045365,0.09702731505016172,6921888.335200002,1,8,127,95.78714285714287,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",5,180,"won",6857897.7064,1505021,14999556,0.10033770332935188,7442977.5064,4,8,118,95.90000000000009,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",6,180,"won",8481183.837199997,3500015,15969113,0.2191740392844612,10709737.637199998,14,2,135,95.80000000000004,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",7,180,"won",14869856.375600005,931811,19819657,0.04701448667855352,16453604.575600006,3,4,177,100,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","balanced",8,180,"won",14708003.9116,936634,19955224,0.04693678206769315,16147985.1116,2,4,173,100,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",1,180,"won",20763865.672800016,0,26155793,0,24524856.872800015,0,12,330,94.8942857142848,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",2,180,"won",22801801.435600016,1555300,25683565,0.06055623508652323,24390482.235600017,0,12,333,94.33142857142812,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",3,180,"won",7304328.4932,2352397,17151187,0.13715651284077307,11116437.8932,15,6,195,95.25999999999948,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",4,180,"won",22920802.76339998,800796,24291999,0.03296542207168706,26884763.56339998,4,6,330,95.01428571428535,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",5,180,"won",13930034.841999987,5481572,18915980,0.28978525035446223,18538736.441999987,29,0,227,95.13142857142822,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",6,180,"won",18977075.839799996,3598105,24884481,0.1445923264383131,25929746.039799996,25,0,302,95.19142857142799,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",7,180,"won",17845892.039200008,1905759,25206678,0.075605321732598,26329858.639200006,26,0,303,95.95999999999931,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","survive6","aggressive",8,180,"won",16026276.281200008,5210812,17871624,0.2915690258479028,19793174.681200005,26,0,222,97.25999999999976,100,0,0,"regional_star",false,false,true,6
"low_comp","rookie","roi_first","double12","conservative",1,360,"won",10194696.13700006,1672584,10709600,0.1561761410323448,10601112.13700006,7,0,89,95.29999999999933,56,2,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","conservative",2,360,"won",13006724.476000011,2970000,13514722,0.21976034727166419,10927724.476000011,3,2,82,95.25999999999966,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","conservative",3,360,"won",10417312.854600094,4432508,10604553,0.417981597149828,8063804.854600094,7,0,61,95.6628571428569,56,2,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","conservative",4,360,"won",8052058.7076000385,2277975,12463300,0.1827746263028251,8447083.707600038,9,0,55,95.7885714285712,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","conservative",5,241,"dismissed",5966152.431999949,2730643,9673823,0.2822713419503334,5908509.431999948,9,0,42,95.09999999999985,32,3,0,"",false,true,false,9
"low_comp","rookie","roi_first","double12","conservative",6,181,"dismissed",4150936.292200001,1980000,9227280,0.21458111166020755,4546936.292200001,8,0,20,95.23428571428568,18,3,0,"",false,true,false,7
"low_comp","rookie","roi_first","double12","conservative",7,360,"won",10413601.071999993,1938000,15529573,0.12479415886064607,10868516.271999992,7,0,87,95.29999999999929,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","conservative",8,360,"dismissed",6871347.999399887,4338746,10880665,0.39875742888876736,4611601.999399887,7,0,26,95.38571428571444,54,1,0,"failed",false,true,false,12
"low_comp","rookie","roi_first","double12","balanced",1,360,"won",19328225.208599985,983200,17824093,0.05516129207808779,21049886.008599985,8,2,236,95.65000000000023,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","balanced",2,360,"won",22152510.673000116,6148885,16411037,0.37467985722047914,23284119.273000117,24,0,232,96,96,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","balanced",3,360,"won",19362066.470399987,3647855,21097337,0.17290594542808888,23802893.07039999,22,2,264,98.85000000000011,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","balanced",4,241,"dismissed",11273717.013199996,6600000,10979484,0.6011211455838908,11801717.013199996,24,0,118,95.4857142857144,34,3,0,"",false,true,false,9
"low_comp","rookie","roi_first","double12","balanced",5,271,"dismissed",16046138.639400009,4609134,12153500,0.3792433455383223,16783004.63940001,18,0,162,95,34,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","double12","balanced",6,360,"won",16025296.785400026,11542133,13973334,0.8260113871177773,7453163.785400026,10,0,74,95.29999999999988,92,0,0,"excellent",false,false,true,12
"low_comp","rookie","roi_first","double12","balanced",7,360,"won",23020227.758999888,8086007,16945946,0.47716468587826255,17904220.758999888,10,0,163,95.29999999999984,98,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","balanced",8,360,"won",21626818.729599904,9559381,14849047,0.6437706743065733,15037437.729599904,10,0,152,91.89999999999999,80,1,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","aggressive",1,360,"won",29314796.192400023,1166857,21908007,0.05326166821107917,34814754.39240003,19,3,440,95.07714285714229,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","aggressive",2,360,"won",52735127.16980003,1586947,35576670,0.0446063951460325,55655130.56980003,5,6,639,95.06857142856981,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","aggressive",3,271,"dismissed",20540819.93839991,6330083,13259191,0.4774109521463263,21338736.93839991,24,0,259,98.26571428571378,34,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","double12","aggressive",4,211,"dismissed",15032669.025800074,7692332,11904186,0.6461871479494692,15062337.025800072,26,0,164,100,34,3,0,"",false,true,false,8
"low_comp","rookie","roi_first","double12","aggressive",5,360,"won",19506984.360000063,2019969,12849795,0.1571985389650185,22239015.360000063,16,0,288,100,56,2,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","aggressive",6,360,"won",22517377.11459987,7242202,16766736,0.4319386909891108,19730175.11459987,15,0,240,100,63,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","double12","aggressive",7,271,"dismissed",19552028.00320006,7204574,13015949,0.5535189174450514,20960454.00320006,29,0,265,95.2314285714282,34,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","double12","aggressive",8,360,"won",26192541.966999985,6488640,17768695,0.365172568947804,24158901.966999985,15,0,283,98.25714285714254,66,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","conservative",1,91,"dismissed",3332600.200000002,2266000,9246058,0.24507741569434238,3145600.200000002,7,0,3,95.30285714285718,6,3,0,"",false,true,false,4
"low_comp","rookie","roi_first","star12","conservative",2,360,"won",9149752.543800004,2970000,13086859,0.22694521275120333,7070752.543800004,3,2,50,94.67999999999971,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","conservative",3,271,"dismissed",7279174.402799947,2542000,9996827,0.25428068326079867,7113174.402799947,8,0,51,95.31142857142834,34,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","star12","conservative",4,211,"dismissed",5066464.027200012,1899603,9452500,0.20096302565458873,4948861.027200012,6,0,28,95.00857142857153,30,3,0,"",false,true,false,8
"low_comp","rookie","roi_first","star12","conservative",5,360,"won",8454185.363599975,2970000,15276278,0.19441908559139864,8443201.363599975,9,0,70,95.45142857142831,64,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","conservative",6,271,"dismissed",4437715.824800003,4349379,9297827,0.4677844618963119,2167336.8248000033,7,0,9,95.20285714285706,0,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","star12","conservative",7,331,"dismissed",9074716.904599981,4363925,10438530,0.41805934360489455,6789791.904599981,7,0,48,95.47714285714281,20,3,0,"",false,true,false,12
"low_comp","rookie","roi_first","star12","conservative",8,360,"won",15604024.986600002,660000,17126561,0.038536633244701024,15955504.986600002,2,2,124,95.94571428571396,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",1,360,"dismissed",17871474.897999942,14163256,14684524,0.96450222016049,6678218.897999942,10,0,56,95.26857142857126,69,0,0,"failed",false,true,false,12
"low_comp","rookie","roi_first","star12","balanced",2,360,"won",23003975.962599915,5730710,13736456,0.41718984867712605,24104265.962599915,23,0,250,86.37500000000006,56,2,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",3,360,"won",15832299.127200002,8580000,14689500,0.5840906770141938,10222299.1272,10,0,97,95.05999999999986,64,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",4,360,"won",29607774.39120002,1935399,22467921,0.08614054678223232,33618633.79120002,17,1,307,95.60000000000007,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",5,360,"won",18644135.639999956,10653395,15568978,0.6842706695327079,10960740.639999956,10,0,105,95.29999999999986,98,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",6,360,"won",19196592.267799992,2260285,20775109,0.1087977444546741,18550455.267799992,0,8,283,98.61000000000018,100,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",7,360,"won",22103183.709800012,8580000,16313467,0.5259458335864473,16493183.709800012,10,0,181,95.0500000000002,66,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","balanced",8,301,"dismissed",21761820.62680001,7837472,13559558,0.5780035012940687,13924348.626800012,0,0,142,98,34,3,0,"",false,true,false,11
"low_comp","rookie","roi_first","star12","aggressive",1,271,"dismissed",15734909.501800107,3433188,12076937,0.2842763856431478,17647721.501800105,18,0,229,98.02571428571375,34,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","star12","aggressive",2,360,"won",25472089.728199903,5237989,17595122,0.29769552038343355,28683296.7281999,27,0,348,95.23999999999911,96,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","aggressive",3,271,"dismissed",24604951.913999997,7920000,14258968,0.5554399168298856,25594951.913999997,30,0,283,96,34,3,0,"",false,true,false,10
"low_comp","rookie","roi_first","star12","aggressive",4,360,"won",37460638.983199924,1975115,20721437,0.0953174724320519,42316523.983199924,23,0,447,95.79999999999887,96,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","aggressive",5,331,"bankrupt",17919374.8534,12969967,12614316,1.0281942358190488,9404407.8534,15,0,157,100,53,1,0,"",true,false,false,12
"low_comp","rookie","roi_first","star12","aggressive",6,360,"won",26870336.45200015,1956507,14329696,0.13653513654441796,31447829.45200015,22,0,378,98.0485714285706,56,2,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","aggressive",7,360,"won",18490947.665999934,9578475,15496458,0.6181073765372707,13367472.665999934,15,0,161,100,86,0,0,"regional_star",false,false,true,12
"low_comp","rookie","roi_first","star12","aggressive",8,181,"dismissed",9578461.08219998,6858030,10562451,0.6492839588084243,11710523.88219998,30,0,141,98.12857142857125,34,3,0,"",false,true,false,7
"low_comp","rookie","brand_keeper","survive6","conservative",1,180,"won",7326062.822399998,1454528,14829867,0.09808098750986775,7700159.622399999,4,2,59,96.11999999999978,100,0,0,"regional_star",false,false,true,6
